Waf: Entering directory `/media/DATI/tortelli/Simulazioni_BF_SpecialIssue/ndnSIM_Routing_NewBf/ns-3/build'
Waf: Leaving directory `/media/DATI/tortelli/Simulazioni_BF_SpecialIssue/ndnSIM_Routing_NewBf/ns-3/build'
'build' finished successfully (0.577s)
The total number of nodes is:	22
CHOSEN REPOSITORY:	6
CHOSEN REPOSITORY:	4
The number of consumer is:	20
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
Il Valore di Alpha è:12
NODE:	19	 APP-LAYER RECEIVED DATA:	/1	935654600
NODE:	14	 APP-LAYER RECEIVED DATA:	/3	962814619
NODE:	17	 APP-LAYER RECEIVED DATA:	/1	991977976
NODE:	12	 APP-LAYER RECEIVED DATA:	/13137	992483428
NODE:	9	 APP-LAYER RECEIVED DATA:	/345	993875996
NODE:	2	 APP-LAYER RECEIVED DATA:	/1	994516297
NODE:	0	 APP-LAYER RECEIVED DATA:	/1	996229365
NODE:	20	 APP-LAYER RECEIVED DATA:	/14	1000364402
NODE:	16	 APP-LAYER RECEIVED DATA:	/1	1006783178
NODE:	1	 APP-LAYER RECEIVED DATA:	/243	1010025213
NODE:	13	 APP-LAYER RECEIVED DATA:	/12	1010275048
NODE:	10	 APP-LAYER RECEIVED DATA:	/60	1014509430
NODE:	15	 APP-LAYER RECEIVED DATA:	/13	1014657483
NODE:	3	 APP-LAYER RECEIVED DATA:	/4726	1015281965
NODE:	5	 APP-LAYER RECEIVED DATA:	/2	1017414055
NODE:	18	 APP-LAYER RECEIVED DATA:	/2	1020685741
NODE:	21	 APP-LAYER RECEIVED DATA:	/21	1025758569
NODE:	8	 APP-LAYER RECEIVED DATA:	/1	1026759651
NODE:	11	 APP-LAYER RECEIVED DATA:	/282	1027459281
NODE:	19	 APP-LAYER RECEIVED DATA:	/446	1029652896
NODE:	7	 APP-LAYER RECEIVED DATA:	/1193	1035335333
NODE:	14	 APP-LAYER RECEIVED DATA:	/2	1051992465
NODE:	2	 APP-LAYER RECEIVED DATA:	/1	1085566511
NODE:	12	 APP-LAYER RECEIVED DATA:	/6	1087835411
NODE:	17	 APP-LAYER RECEIVED DATA:	/25	1092482150
NODE:	0	 APP-LAYER RECEIVED DATA:	/6	1098173992
NODE:	9	 APP-LAYER RECEIVED DATA:	/95	1099223887
NODE:	13	 APP-LAYER RECEIVED DATA:	/251	1103559818
NODE:	20	 APP-LAYER RECEIVED DATA:	/261	1104666943
NODE:	15	 APP-LAYER RECEIVED DATA:	/4	1106352701
NODE:	1	 APP-LAYER RECEIVED DATA:	/2	1107049002
NODE:	10	 APP-LAYER RECEIVED DATA:	/1	1108338373
NODE:	16	 APP-LAYER RECEIVED DATA:	/2	1108823499
NODE:	5	 APP-LAYER RECEIVED DATA:	/253	1114905399
NODE:	18	 APP-LAYER RECEIVED DATA:	/2	1119819481
NODE:	3	 APP-LAYER RECEIVED DATA:	/547	1121997931
NODE:	11	 APP-LAYER RECEIVED DATA:	/4	1124214052
NODE:	19	 APP-LAYER RECEIVED DATA:	/862	1128668320
NODE:	21	 APP-LAYER RECEIVED DATA:	/112	1129159707
NODE:	7	 APP-LAYER RECEIVED DATA:	/17	1130181920
NODE:	8	 APP-LAYER RECEIVED DATA:	/9	1134913019
NODE:	14	 APP-LAYER RECEIVED DATA:	/58	1156598935
NODE:	2	 APP-LAYER RECEIVED DATA:	/1	1190744140
NODE:	13	 APP-LAYER RECEIVED DATA:	/50	1193222922
NODE:	17	 APP-LAYER RECEIVED DATA:	/1	1196756845
NODE:	12	 APP-LAYER RECEIVED DATA:	/1	1197658001
NODE:	9	 APP-LAYER RECEIVED DATA:	/1	1198824571
NODE:	0	 APP-LAYER RECEIVED DATA:	/46622	1201028254
NODE:	15	 APP-LAYER RECEIVED DATA:	/2	1201744912
NODE:	20	 APP-LAYER RECEIVED DATA:	/1	1205204829
NODE:	1	 APP-LAYER RECEIVED DATA:	/3	1205591654
NODE:	16	 APP-LAYER RECEIVED DATA:	/4	1210888102
NODE:	11	 APP-LAYER RECEIVED DATA:	/17806	1213060382
NODE:	10	 APP-LAYER RECEIVED DATA:	/5	1213448485
NODE:	18	 APP-LAYER RECEIVED DATA:	/441	1216385479
NODE:	5	 APP-LAYER RECEIVED DATA:	/2	1217072113
NODE:	3	 APP-LAYER RECEIVED DATA:	/1	1217741931
NODE:	21	 APP-LAYER RECEIVED DATA:	/13	1218589766
NODE:	19	 APP-LAYER RECEIVED DATA:	/21	1231090914
NODE:	8	 APP-LAYER RECEIVED DATA:	/1	1238057237
NODE:	7	 APP-LAYER RECEIVED DATA:	/21	1238952400
NODE:	14	 APP-LAYER RECEIVED DATA:	/18	1262740757
NODE:	12	 APP-LAYER RECEIVED DATA:	/320	1285447256
NODE:	2	 APP-LAYER RECEIVED DATA:	/46	1286112702
NODE:	15	 APP-LAYER RECEIVED DATA:	/5217	1288382288
NODE:	13	 APP-LAYER RECEIVED DATA:	/39	1292932678
NODE:	17	 APP-LAYER RECEIVED DATA:	/1	1293781842
NODE:	20	 APP-LAYER RECEIVED DATA:	/18657	1299177966
NODE:	0	 APP-LAYER RECEIVED DATA:	/2	1300501815
NODE:	9	 APP-LAYER RECEIVED DATA:	/3	1302441471
NODE:	1	 APP-LAYER RECEIVED DATA:	/82	1304213734
NODE:	11	 APP-LAYER RECEIVED DATA:	/3	1306268138
NODE:	5	 APP-LAYER RECEIVED DATA:	/7	1310076596
NODE:	18	 APP-LAYER RECEIVED DATA:	/7	1314682476
NODE:	16	 APP-LAYER RECEIVED DATA:	/1	1314801456
NODE:	10	 APP-LAYER RECEIVED DATA:	/3	1315794314
NODE:	21	 APP-LAYER RECEIVED DATA:	/25	1317589518
NODE:	3	 APP-LAYER RECEIVED DATA:	/1	1323588597
NODE:	19	 APP-LAYER RECEIVED DATA:	/1	1336584254
NODE:	8	 APP-LAYER RECEIVED DATA:	/7424	1344347910
NODE:	7	 APP-LAYER RECEIVED DATA:	/18	1344939306
NODE:	14	 APP-LAYER RECEIVED DATA:	/1	1365633396
NODE:	17	 APP-LAYER RECEIVED DATA:	/492	1377316895
NODE:	2	 APP-LAYER RECEIVED DATA:	/1	1378081905
NODE:	12	 APP-LAYER RECEIVED DATA:	/134	1382908911
NODE:	15	 APP-LAYER RECEIVED DATA:	/391	1383316439
NODE:	0	 APP-LAYER RECEIVED DATA:	/3	1394771582
NODE:	9	 APP-LAYER RECEIVED DATA:	/6	1398714776
NODE:	1	 APP-LAYER RECEIVED DATA:	/6	1399728808
NODE:	13	 APP-LAYER RECEIVED DATA:	/19050	1400792657
NODE:	20	 APP-LAYER RECEIVED DATA:	/246	1402068993
NODE:	11	 APP-LAYER RECEIVED DATA:	/311	1405214119
NODE:	21	 APP-LAYER RECEIVED DATA:	/22	1410784981
NODE:	5	 APP-LAYER RECEIVED DATA:	/1	1411910950
NODE:	16	 APP-LAYER RECEIVED DATA:	/4	1412495058
NODE:	10	 APP-LAYER RECEIVED DATA:	/1	1413514530
NODE:	3	 APP-LAYER RECEIVED DATA:	/252	1419490278
NODE:	18	 APP-LAYER RECEIVED DATA:	/31	1421013330
NODE:	19	 APP-LAYER RECEIVED DATA:	/1128	1439795430
NODE:	7	 APP-LAYER RECEIVED DATA:	/4	1444056371
NODE:	8	 APP-LAYER RECEIVED DATA:	/8	1445728969
NODE:	14	 APP-LAYER RECEIVED DATA:	/1	1467561218
NODE:	2	 APP-LAYER RECEIVED DATA:	/18	1471986829
NODE:	17	 APP-LAYER RECEIVED DATA:	/616	1479290100
NODE:	12	 APP-LAYER RECEIVED DATA:	/12	1481328082
NODE:	15	 APP-LAYER RECEIVED DATA:	/1	1488326704
NODE:	9	 APP-LAYER RECEIVED DATA:	/951	1492338574
NODE:	0	 APP-LAYER RECEIVED DATA:	/36	1494539424
NODE:	13	 APP-LAYER RECEIVED DATA:	/1	1500769092
NODE:	11	 APP-LAYER RECEIVED DATA:	/15	1501746824
NODE:	20	 APP-LAYER RECEIVED DATA:	/1	1504057218
NODE:	5	 APP-LAYER RECEIVED DATA:	/276	1506144372
NODE:	16	 APP-LAYER RECEIVED DATA:	/120	1509308350
NODE:	1	 APP-LAYER RECEIVED DATA:	/1	1512613880
NODE:	21	 APP-LAYER RECEIVED DATA:	/1	1514135510
NODE:	18	 APP-LAYER RECEIVED DATA:	/6	1516881699
NODE:	10	 APP-LAYER RECEIVED DATA:	/4	1521093531
NODE:	3	 APP-LAYER RECEIVED DATA:	/3	1528857232
NODE:	7	 APP-LAYER RECEIVED DATA:	/1	1539212593
NODE:	19	 APP-LAYER RECEIVED DATA:	/13	1539864762
NODE:	8	 APP-LAYER RECEIVED DATA:	/5	1544857082
NODE:	14	 APP-LAYER RECEIVED DATA:	/4	1566569913
NODE:	9	 APP-LAYER RECEIVED DATA:	/63	1581170615
NODE:	2	 APP-LAYER RECEIVED DATA:	/113	1583653563
NODE:	17	 APP-LAYER RECEIVED DATA:	/5	1584308189
NODE:	12	 APP-LAYER RECEIVED DATA:	/2	1587979878
NODE:	20	 APP-LAYER RECEIVED DATA:	/25	1594206602
NODE:	15	 APP-LAYER RECEIVED DATA:	/4357	1595097205
NODE:	0	 APP-LAYER RECEIVED DATA:	/10885	1598898459
NODE:	13	 APP-LAYER RECEIVED DATA:	/2	1599743212
NODE:	11	 APP-LAYER RECEIVED DATA:	/13	1601417577
NODE:	16	 APP-LAYER RECEIVED DATA:	/38	1608602058
NODE:	5	 APP-LAYER RECEIVED DATA:	/99	1610847961
NODE:	1	 APP-LAYER RECEIVED DATA:	/6359	1613632726
NODE:	21	 APP-LAYER RECEIVED DATA:	/1345	1616943061
NODE:	18	 APP-LAYER RECEIVED DATA:	/10	1617148277
NODE:	10	 APP-LAYER RECEIVED DATA:	/4	1621108547
NODE:	3	 APP-LAYER RECEIVED DATA:	/17	1634323320
NODE:	7	 APP-LAYER RECEIVED DATA:	/1	1634757674
NODE:	19	 APP-LAYER RECEIVED DATA:	/20	1638897619
NODE:	8	 APP-LAYER RECEIVED DATA:	/28	1651941439
NODE:	14	 APP-LAYER RECEIVED DATA:	/4	1661717637
NODE:	17	 APP-LAYER RECEIVED DATA:	/5	1686322351
NODE:	9	 APP-LAYER RECEIVED DATA:	/6	1688219053
NODE:	20	 APP-LAYER RECEIVED DATA:	/4050	1689408717
NODE:	12	 APP-LAYER RECEIVED DATA:	/51	1691329004
NODE:	2	 APP-LAYER RECEIVED DATA:	/28	1692396407
NODE:	0	 APP-LAYER RECEIVED DATA:	/1	1694568579
NODE:	15	 APP-LAYER RECEIVED DATA:	/2	1700189642
NODE:	13	 APP-LAYER RECEIVED DATA:	/4	1702004807
NODE:	5	 APP-LAYER RECEIVED DATA:	/12	1707889524
NODE:	11	 APP-LAYER RECEIVED DATA:	/2	1708407235
NODE:	21	 APP-LAYER RECEIVED DATA:	/11	1714105892
